time, x, v, LA, HA
0.000000, 0.000000, 0.000000, 8000.201044, ACC
0.100000, 40.001005, 800.020104, 8001.221723, ACC
0.200000, 160.009124, 1600.142277, 7999.548569, ACC
0.300000, 360.021095, 2400.097134, 8000.854077, ACC
0.400000, 640.035079, 3200.182541, 7998.940135, ACC
0.500000, 1000.048033, 4000.076555, 7996.763859, ACC
0.600000, 1440.039508, 4799.752941, 7998.361663, ACC
0.700000, 1960.006611, 5599.589107, 7999.483080, ACC
0.800000, 2559.962937, 6399.537415, 7999.500263, ACC
0.900000, 3239.914179, 7199.487441, 8000.537931, ACC
1.000000, 3999.865613, 7999.541234, 8000.459152, ACC
1.100000, 4839.822032, 8799.587150, 8001.276195, ACC
1.200000, 5759.787128, 9599.714769, 8000.213602, ACC
1.300000, 6759.759673, 10399.736129, 7999.313246, ACC
1.400000, 7839.729852, 11199.667454, 7999.689574, ACC
1.500000, 8999.695046, 11999.636411, 8001.000840, ACC
1.600000, 10239.663691, 12799.736495, 7999.692251, ACC
1.700000, 11559.635802, 13599.705720, 8000.275670, ACC
1.800000, 12959.607752, 14399.733287, 8000.131649, ACC
1.900000, 14439.581739, 15199.746452, 7999.779328, ACC
2.000000, 15999.555281, 15999.724385, 8000.718540, ACC
2.100000, 17639.531312, 16799.796239, 7998.988504, ACC
2.200000, 19359.505879, 17599.695090, 7999.349978, ACC
2.300000, 21159.472138, 18399.630087, 7999.730142, ACC
2.400000, 23039.433797, 19199.603102, 7998.903790, ACC
2.500000, 24999.388626, 19999.493481, 7999.240209, ACC
2.600000, 27039.334175, 20799.417501, 8000.083415, ACC
2.700000, 29159.276342, 21599.425843, 7999.422473, ACC
2.800000, 31359.216039, 22399.368090, 7999.665512, ACC
2.900000, 33639.151176, 23199.334641, 7999.101161, ACC
3.000000, 35999.080146, 23999.244758, 8000.951503, ACC
3.100000, 38439.009379, 24799.339908, 7998.225122, ACC
3.200000, 40958.934495, 25599.162420, 8000.309097, ACC
3.300000, 43558.852283, 26399.193330, 8000.889946, ACC
3.400000, 46238.776065, 27199.282324, 8000.455884, ACC
3.500000, 48998.706577, 27999.327913, 8000.165221, ACC
3.600000, 51838.640195, 28799.344435, 7998.752557, ACC
3.700000, 54758.568401, 29599.219691, 7998.225670, ACC
3.800000, 57758.481498, 30399.042258, -0.323671, CON
3.900000, 60798.384106, 30399.009891, -1.145646, CON
4.000000, 63838.279367, 30398.895326, -1.707509, CON
4.100000, 66878.160362, 30398.724575, 0.312675, CON
4.200000, 69918.034383, 30398.755842, 1.252923, CON
4.300000, 72957.916231, 30398.881135, 0.927481, CON
4.400000, 75997.808982, 30398.973883, -0.433776, CON
4.500000, 79037.704202, 30398.930505, -1.308023, CON
4.600000, 82077.590712, 30398.799703, 0.685657, CON
4.700000, 85117.474111, 30398.868269, 0.119842, CON
4.800000, 88157.361537, 30398.880253, -0.697204, CON
4.900000, 91197.246076, 30398.810532, -0.106066, CON
5.000000, 94237.126599, 30398.799926, -1.615347, CON
5.100000, 97276.998515, 30398.638391, -0.023737, CON
5.200000, 100316.862235, 30398.636017, 0.193325, CON
5.300000, 103356.726804, 30398.655350, -0.319093, CON
5.400000, 106396.590743, 30398.623441, 0.246806, CON
5.500000, 109436.454321, 30398.648121, 1.938039, CON
5.600000, 112476.328824, 30398.841925, 0.683950, CON
5.700000, 115516.216436, 30398.910320, -1.003297, CON
5.800000, 118556.102451, 30398.809990, 1.203223, CON
5.900000, 121595.989466, 30398.930313, 0.475240, CON
6.000000, 124635.884874, 30398.977837, -1.029204, CON
6.100000, 127675.777512, 30398.874916, -0.647833, CON
6.200000, 130715.661764, 30398.810133, -0.696680, CON
6.300000, 133755.539294, 30398.740465, -0.809530, CON
6.400000, 136795.409293, 30398.659512, -0.794196, CON
6.500000, 139835.271273, 30398.580092, 0.986617, CON
6.600000, 142875.134215, 30398.678754, 0.594968, CON
6.700000, 145915.005066, 30398.738251, -0.978588, CON
6.800000, 148954.873998, 30398.640392, 0.755240, CON
6.900000, 151994.741813, 30398.715916, 0.172182, CON
7.000000, 155034.614266, 30398.733134, 2.054124, CON
7.100000, 158074.497850, 30398.938547, 1.259003, CON
7.200000, 161114.397999, 30399.064447, 0.437664, CON
7.300000, 164154.306632, 30399.108213, -0.015493, CON
7.400000, 167194.217376, 30399.106664, 1.004768, CON
7.500000, 170234.133066, 30399.207141, -0.260230, CON
7.600000, 173274.052479, 30399.181118, 1.501213, CON
7.700000, 176313.978097, 30399.331239, -0.044316, CON
7.800000, 179353.911000, 30399.326807, -0.377816, CON
7.900000, 182393.841791, 30399.289026, -1.458458, CON
8.000000, 185433.763402, 30399.143180, -1.022732, CON
8.100000, 188473.672606, 30399.040907, -0.134807, CON
8.200000, 191513.576023, 30399.027426, 0.478134, CON
8.300000, 194553.481156, 30399.075240, -0.322162, CON
8.400000, 197593.387069, 30399.043023, -0.212279, CON
8.500000, 200633.290310, 30399.021795, 1.887211, CON
8.600000, 203673.201926, 30399.210517, 0.394037, CON
8.700000, 206713.124947, 30399.249920, 0.832693, CON
8.800000, 209753.054103, 30399.333190, -0.973376, CON
8.900000, 212792.982555, 30399.235852, 1.108580, CON
9.000000, 215832.911683, 30399.346710, 0.710329, CON
9.100000, 218872.849906, 30399.417743, 1.201122, CON
9.200000, 221912.797686, 30399.537855, -1.485466, CON
9.300000, 224952.744044, 30399.389308, -1.235429, CON
9.400000, 227992.676797, 30399.265765, -0.361136, CON
9.500000, 231032.601568, 30399.229652, -0.872731, CON
9.600000, 234072.520170, 30399.142379, 0.290923, CON
9.700000, 237112.435862, 30399.171471, 0.961516, CON
9.800000, 240152.357817, 30399.267623, 0.025122, CON
9.900000, 243192.284705, 30399.270135, 0.533307, CON
10.000000, 246232.214385, 30399.323465, -0.526263, CON
10.100000, 249272.144100, 30399.270839, -0.523935, CON
10.200000, 252312.068564, 30399.218446, -0.726379, CON
10.300000, 255351.986777, 30399.145808, -0.099041, CON
10.400000, 258391.900862, 30399.135904, 1.335689, CON
10.500000, 261431.821131, 30399.269473, 1.046212, CON
10.600000, 264471.753310, 30399.374094, -1.679884, CON
10.700000, 267511.682320, 30399.206105, -0.244780, CON
10.800000, 270551.601706, 30399.181627, -0.592777, CON
10.900000, 273591.516905, 30399.122350, 0.204252, CON
11.000000, 276631.430161, 30399.142775, -0.735526, CON
11.100000, 279671.340761, 30399.069222, -1.033177, CON
11.200000, 282711.242517, 30398.965905, 0.789982, CON
11.300000, 285751.143058, 30399.044903, -1.751228, CON
11.400000, 288791.038792, 30398.869780, 1.222558, CON
11.500000, 291830.931883, 30398.992036, -0.037955, CON
11.600000, 294870.830897, 30398.988240, -0.750727, CON
11.700000, 297910.725967, 30398.913167, -0.944896, CON
11.800000, 300950.612559, 30398.818678, 0.431255, CON
11.900000, 303990.496583, 30398.861803, 0.716512, CON
12.000000, 307030.386346, 30398.933455, 0.499209, CON
12.100000, 310070.282188, 30398.983375, -1.347782, CON
12.200000, 313110.173786, 30398.848597, 0.440952, CON
12.300000, 316150.060851, 30398.892693, -0.123791, CON
12.400000, 319189.949501, 30398.880313, -0.341424, CON
12.500000, 322229.835825, 30398.846171, -0.496166, CON
12.600000, 325269.717962, 30398.796554, -5998.781248, DEC
12.700000, 328279.603711, 29798.918430, -5999.801396, DEC
12.800000, 331229.496547, 29198.938290, -6001.810319, DEC
12.900000, 334119.381324, 28598.757258, -5999.909871, DEC
13.000000, 336949.257501, 27998.766271, -6000.472687, DEC
13.100000, 339719.131764, 27398.719002, -5999.505897, DEC
13.200000, 342429.006135, 26798.768413, -6001.371938, DEC
13.300000, 345078.876117, 26198.631219, -5999.817557, DEC
13.400000, 347668.740151, 25598.649463, -6001.201399, DEC
13.500000, 350198.599090, 24998.529323, -6002.103014, DEC
13.600000, 352668.441507, 24398.319022, -6001.111422, DEC
13.700000, 355078.267852, 23798.207880, -5999.761342, DEC
13.800000, 357428.089834, 23198.231746, -5998.668748, DEC
13.900000, 359717.919664, 22598.364871, -5999.693616, DEC
14.000000, 361947.757683, 21998.395509, -6000.863492, DEC
14.100000, 364117.592917, 21398.309160, -5999.319313, DEC
14.200000, 366227.427236, 20798.377229, -6002.770876, DEC
14.300000, 368277.251105, 20198.100141, -6000.310098, DEC
14.400000, 370267.059568, 19598.069131, -5999.124581, DEC
14.500000, 372196.870859, 18998.156673, -6002.505498, DEC
14.600000, 374066.673998, 18397.906123, -6001.205127, DEC
14.700000, 375876.458585, 17797.785611, -5999.628344, DEC
14.800000, 377626.239004, 17197.822776, -5997.887971, DEC
14.900000, 379316.031842, 16598.033979, -5998.511409, DEC
15.000000, 380945.842683, 15998.182838, -5997.454054, DEC
15.100000, 382515.673697, 15398.437433, -5998.942261, DEC
15.200000, 384025.522729, 14798.543207, -6000.748725, DEC
15.300000, 385475.373306, 14198.468334, -6002.196438, DEC
15.400000, 386865.209157, 13598.248690, -6000.013078, DEC
15.500000, 388195.033961, 12998.247383, -5999.076055, DEC
15.600000, 389464.863319, 12398.339777, -6000.202647, DEC
15.700000, 390674.696283, 11798.319512, -5999.650053, DEC
15.800000, 391824.529984, 11198.354507, -6000.728327, DEC
15.900000, 392914.361793, 10598.281674, -5999.599022, DEC
16.000000, 393944.191965, 9998.321772, -5998.471208, DEC
16.100000, 394914.031787, 9398.474651, -6001.270186, DEC
16.200000, 395823.872901, 8798.347633, -5999.226121, DEC
16.300000, 396673.711533, 8198.425021, -6000.044007, DEC
16.400000, 397463.553816, 7598.420620, -5998.654439, DEC
16.500000, 398193.402605, 6998.555176, -6001.078373, DEC
16.600000, 398863.252731, 6398.447339, -5999.561654, DEC
16.700000, 399473.099657, 5798.491173, -5999.857743, DEC
16.800000, 400022.949485, 5198.505399, -5999.050806, DEC
16.900000, 400512.804771, 4598.600319, -5999.438797, DEC
17.000000, 400942.667609, 3998.656439, -6000.402829, DEC
17.100000, 401312.531239, 3398.616156, -6000.401529, DEC
17.200000, 401622.390847, 2798.576003, -6001.060137, DEC
17.300000, 401872.243146, 2198.469989, -5999.751896, DEC
17.400000, 402062.091386, 1598.494800, -5999.493183, DEC
17.500000, 402191.943400, 998.545481, -6000.103585, DEC
17.600000, 402261.797430, 398.535123, -5999.820860, DEC
17.700000, 402281.724186, 0.000000, -6000.889119, DEC
